Store,Cluster Manager,Division,Section,Department,Assort,Promo Type,Brand,MNF,Design No,Colour,RSP,Option,Size,Ref,Sales Qty,Stk Qty,Sales Value
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,APLADIES ETHNICKURTIKURTI SHORT,4,4,800.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,3XL/1.12 m,APLADIES ETHNICKURTIKURTI SHORT,4,1,200.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,XL/1.02 m,APLADIES ETHNICKURTIKURTI SHORT,4,3,600.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,APLADIES ETHNICKURTIKURTI SHORT,4,9,1800.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,APLADIES ETHNICKURTIKURTI SHORT,4,6,1200.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,APLADIES ETHNICKURTIKURTI SHORT,4,7,1400.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,APLADIES ETHNICKURTIKURTI SHORT,4,3,600.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,APLADIES ETHNICKURTIKURTI SHORT,4,10,2000.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,2XL/1.07 m,APLADIES ETHNICKURTIKURTI SHORT,4,1,200.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,L/97 cm,APLADIES ETHNICKURTIKURTI SHORT,4,2,400.00
AP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,XL/1.02 m,APLADIES ETHNICKURTIKURTI SHORT,4,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BLACK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBLACK200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,4,800.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,M/91 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,6,1200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,3XL/1.12 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,4,800.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,M/91 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,6,1200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,S/86 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,4,800.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,3XL/1.12 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,4,800.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,M/91 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,4,800.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,7,1400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,3XL/1.12 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,3XL/1.12 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,M/91 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,4,800.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,4,800.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD250,4XL/1.17 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,500.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,3XL/1.12 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,M/91 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,S/86 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY250,4XL/1.17 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,500.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY250,5XL/1.21 m,ASLADIES ETHNICKURTIKURTI SHORT,11,3,750.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,OLIVE,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTOLIVE200,3XL/1.12 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,OLIVE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTOLIVE250,4XL/1.17 m,ASLADIES ETHNICKURTIKURTI SHORT,11,1,250.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,OLIVE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTOLIVE250,5XL/1.21 m,ASLADIES ETHNICKURTIKURTI SHORT,11,1,250.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,11,2200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,ASLADIES ETHNICKURTIKURTI SHORT,11,3,600.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,5,1000.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,6,1200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,1,200.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,2XL/1.07 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,L/97 cm,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
AS,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,XL/1.02 m,ASLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,BBLADIES ETHNICKURTIKURTI SHORT,17,5,1000.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,3XL/1.12 m,BBLADIES ETHNICKURTIKURTI SHORT,17,5,1000.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,4,800.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,M/91 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,4,800.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,S/86 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,5,1000.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,BBLADIES ETHNICKURTIKURTI SHORT,17,3,600.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,2XL/1.07 m,BBLADIES ETHNICKURTIKURTI SHORT,17,3,600.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,3XL/1.12 m,BBLADIES ETHNICKURTIKURTI SHORT,17,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,L/97 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,M/91 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,S/86 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,XL/1.02 m,BBLADIES ETHNICKURTIKURTI SHORT,17,4,800.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,XL/1.02 m,BBLADIES ETHNICKURTIKURTI SHORT,17,1,200.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,2XL/1.07 m,BBLADIES ETHNICKURTIKURTI SHORT,17,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,3XL/1.12 m,BBLADIES ETHNICKURTIKURTI SHORT,17,3,600.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,L/97 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,3,600.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,M/91 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,S/86 cm,BBLADIES ETHNICKURTIKURTI SHORT,17,2,400.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,BBLADIES ETHNICKURTIKURTI SHORT,17,3,600.00
BB,Manas Purohit,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD250,5XL/1.21 m,BBLADIES ETHNICKURTIKURTI SHORT,17,1,250.00
